# Voltage,Time
5.246153846153845945e-01,0.000000000000000000e+00
5.375091575091575091e-01,5.000000000000000409e-06
5.447619047619047805e-01,1.000000000000000082e-05
5.713553113553113683e-01,1.500000000000000207e-05
5.987545787545787146e-01,2.000000000000000164e-05
6.277655677655678002e-01,2.500000000000000120e-05
6.543589743589743879e-01,3.000000000000000076e-05
6.817582417582417342e-01,3.500000000000000371e-05
7.091575091575091916e-01,4.000000000000000327e-05
7.349450549450549097e-01,4.500000000000000283e-05
7.615384615384614975e-01,5.000000000000000240e-05
7.889377289377289548e-01,5.500000000000000196e-05
8.139194139194139144e-01,6.000000000000000152e-05
8.397069597069597435e-01,6.500000000000000786e-05
8.654945054945054617e-01,7.000000000000000742e-05
8.888644688644689040e-01,7.500000000000000698e-05
9.146520146520146222e-01,8.000000000000000654e-05
9.396336996336995817e-01,8.500000000000000611e-05
9.638095238095237827e-01,9.000000000000000567e-05
9.871794871794872250e-01,9.500000000000000523e-05
1.012161172161172074e+00,1.000000000000000048e-04
1.034725274725274646e+00,1.050000000000000044e-04
1.058901098901098958e+00,1.100000000000000039e-04
1.080659340659340550e+00,1.150000000000000035e-04
1.104029304029304104e+00,1.200000000000000030e-04
1.126593406593406677e+00,1.250000000000000026e-04
1.148351648351648269e+00,1.300000000000000157e-04
1.170915750915750841e+00,1.350000000000000288e-04
1.191868131868131897e+00,1.400000000000000419e-04
1.214432234432234470e+00,1.450000000000000551e-04
1.235384615384615303e+00,1.500000000000000682e-04
1.256336996336996359e+00,1.550000000000000813e-04
1.277289377289377192e+00,1.600000000000000944e-04
1.298241758241758248e+00,1.650000000000001075e-04
1.317582417582417564e+00,1.700000000000001206e-04
1.338534798534798620e+00,1.750000000000001337e-04
1.357875457875457936e+00,1.800000000000001469e-04
1.377216117216117253e+00,1.850000000000001600e-04
1.398168498168498086e+00,1.900000000000001731e-04
1.416703296703296644e+00,1.950000000000001862e-04
1.436043956043955960e+00,2.000000000000001993e-04
1.452967032967033001e+00,2.050000000000002124e-04
1.473113553113553076e+00,2.100000000000002255e-04
1.491648351648351634e+00,2.150000000000002387e-04
1.510183150183150191e+00,2.200000000000002518e-04
1.527912087912087991e+00,2.250000000000002649e-04
1.545641025641025568e+00,2.300000000000002780e-04
1.564981684981684884e+00,2.350000000000002911e-04
1.581098901098901166e+00,2.400000000000003042e-04
1.602051282051282000e+00,2.450000000000003174e-04
1.615750915750915784e+00,2.500000000000003305e-04
1.632673992673992602e+00,2.550000000000003436e-04
1.648791208791208884e+00,2.600000000000003567e-04
1.666520146520146461e+00,2.650000000000003698e-04
1.682637362637362743e+00,2.700000000000003829e-04
1.698754578754578803e+00,2.750000000000003960e-04
1.716483516483516381e+00,2.800000000000004092e-04
1.731794871794871904e+00,2.850000000000004223e-04
1.747106227106227205e+00,2.900000000000004354e-04
1.764835164835164782e+00,2.950000000000004485e-04
1.778534798534798567e+00,3.000000000000004616e-04
1.793846153846153868e+00,3.050000000000004747e-04
1.809157509157509169e+00,3.100000000000004878e-04
1.824468864468864471e+00,3.150000000000005010e-04
1.838168498168498255e+00,3.200000000000005141e-04
1.853479853479853556e+00,3.250000000000005272e-04
1.868791208791208858e+00,3.300000000000005403e-04
1.881684981684981661e+00,3.350000000000005534e-04
1.896996336996336963e+00,3.400000000000005665e-04
1.910695970695970747e+00,3.450000000000005796e-04
1.924395604395604309e+00,3.500000000000005928e-04
1.939706959706959610e+00,3.550000000000006059e-04
1.951794871794871877e+00,3.600000000000006190e-04
1.965494505494505439e+00,3.650000000000006321e-04
1.978388278388278465e+00,3.700000000000006452e-04
1.992893772893772786e+00,3.750000000000006583e-04
2.004175824175824072e+00,3.800000000000006714e-04
2.018681318681318615e+00,3.850000000000006846e-04
2.031575091575091641e+00,3.900000000000006977e-04
2.043663003663003686e+00,3.950000000000007108e-04
2.055750915750915730e+00,4.000000000000007239e-04
2.068644688644688756e+00,4.050000000000007370e-04
2.080732600732600801e+00,4.100000000000007501e-04
2.094432234432234363e+00,4.150000000000007632e-04
2.105714285714285872e+00,4.200000000000007764e-04
2.116996336996336936e+00,4.250000000000007895e-04
2.129890109890109962e+00,4.300000000000008026e-04
2.139560439560439509e+00,4.350000000000008157e-04
2.152454212454212534e+00,4.400000000000008288e-04
2.164542124542124579e+00,4.450000000000008419e-04
2.175018315018315107e+00,4.500000000000008550e-04
2.187106227106227152e+00,4.550000000000008682e-04
2.197582417582417680e+00,4.600000000000008813e-04
2.208058608058608208e+00,4.650000000000008944e-04
2.219340659340659272e+00,4.700000000000009075e-04
2.229816849816849800e+00,4.750000000000009206e-04
2.241904761904761845e+00,4.800000000000009337e-04
2.253992673992673890e+00,4.850000000000009468e-04
2.261245421245421383e+00,4.900000000000009600e-04
2.273333333333333428e+00,4.950000000000009731e-04
2.281391941391941458e+00,5.000000000000009862e-04
2.292673992673992522e+00,5.050000000000009993e-04
2.302344322344322514e+00,5.100000000000010124e-04
2.312820512820512597e+00,5.150000000000010255e-04
2.322490842490842589e+00,5.200000000000010386e-04
2.331355311355311155e+00,5.250000000000010518e-04
2.341831501831501683e+00,5.300000000000010649e-04
2.352307692307692211e+00,5.350000000000010780e-04
2.361172161172161221e+00,5.400000000000010911e-04
2.369230769230769251e+00,5.450000000000011042e-04
2.379706959706959779e+00,5.500000000000011173e-04
2.388571428571428790e+00,5.550000000000011304e-04
2.397435897435897356e+00,5.600000000000011436e-04
2.407106227106226903e+00,5.650000000000011567e-04
2.415164835164835377e+00,5.700000000000011698e-04
2.423223443223443407e+00,5.750000000000011829e-04
2.433699633699633491e+00,5.800000000000011960e-04
2.440952380952380985e+00,5.850000000000012091e-04
2.449816849816849995e+00,5.900000000000012223e-04
2.457875457875458025e+00,5.950000000000012354e-04
2.466739926739926592e+00,6.000000000000012485e-04
2.474798534798534622e+00,6.050000000000012616e-04
2.483663003663003632e+00,6.100000000000012747e-04
2.490915750915751126e+00,6.150000000000012878e-04
2.499780219780219692e+00,6.200000000000013009e-04
2.507838827838827722e+00,6.250000000000013141e-04
2.515091575091575216e+00,6.300000000000013272e-04
2.523150183150183246e+00,6.350000000000013403e-04
2.529597069597069758e+00,6.400000000000013534e-04
2.538461538461538325e+00,6.450000000000013665e-04
2.545714285714285818e+00,6.500000000000013796e-04
2.552161172161172331e+00,6.550000000000013927e-04
2.561025641025640898e+00,6.600000000000014059e-04
2.568278388278388391e+00,6.650000000000014190e-04
2.573919413919413923e+00,6.700000000000014321e-04
2.582783882783882934e+00,6.750000000000014452e-04
2.588424908424908466e+00,6.800000000000014583e-04
2.597289377289377477e+00,6.850000000000014714e-04
2.603736263736263545e+00,6.900000000000014845e-04
2.610183150183150058e+00,6.950000000000014977e-04
2.616630036630036571e+00,7.000000000000015108e-04
2.623882783882784064e+00,7.050000000000015239e-04
2.629523809523809597e+00,7.100000000000015370e-04
2.635970695970696109e+00,7.150000000000015501e-04
2.642417582417582622e+00,7.200000000000015632e-04
2.650476190476190652e+00,7.250000000000015763e-04
2.657728937728937701e+00,7.300000000000015895e-04
2.662564102564102697e+00,7.350000000000016026e-04
2.668205128205128229e+00,7.400000000000016157e-04
2.675457875457875279e+00,7.450000000000016288e-04
2.681098901098901255e+00,7.500000000000016419e-04
2.687545787545787324e+00,7.550000000000016550e-04
2.693992673992673836e+00,7.600000000000016681e-04
2.700439560439560349e+00,7.650000000000016813e-04
2.706080586080585881e+00,7.700000000000016944e-04
2.711721611721611858e+00,7.750000000000017075e-04
2.717362637362637390e+00,7.800000000000017206e-04
2.723003663003662922e+00,7.850000000000017337e-04
2.728644688644688454e+00,7.900000000000017468e-04
2.734285714285714430e+00,7.950000000000017599e-04
2.739926739926739963e+00,8.000000000000017731e-04
2.745567765567765495e+00,8.050000000000017862e-04
2.751208791208791027e+00,8.100000000000017993e-04
2.756043956043956022e+00,8.150000000000018124e-04
2.761684981684981555e+00,8.200000000000018255e-04
2.767326007326007531e+00,8.250000000000018386e-04
2.771355311355311546e+00,8.300000000000018517e-04
2.777802197802197615e+00,8.350000000000018649e-04
2.782637362637362610e+00,8.400000000000018780e-04
2.788278388278388142e+00,8.450000000000018911e-04
2.792307692307692157e+00,8.500000000000019042e-04
2.797142857142857153e+00,8.550000000000019173e-04
2.802783882783882685e+00,8.600000000000019304e-04
2.808424908424908217e+00,8.650000000000019435e-04
2.811648351648351696e+00,8.700000000000019567e-04
2.817289377289377228e+00,8.750000000000019698e-04
2.822124542124542224e+00,8.800000000000019829e-04
2.826153846153846239e+00,8.850000000000019960e-04
2.830989010989010790e+00,8.900000000000020091e-04
2.837435897435897303e+00,8.950000000000020222e-04
2.840659340659340781e+00,9.000000000000020354e-04
2.845494505494505333e+00,9.050000000000020485e-04
2.848717948717948811e+00,9.100000000000020616e-04
2.853553113553113363e+00,9.150000000000020747e-04
2.858388278388278358e+00,9.200000000000020878e-04
2.862417582417582373e+00,9.250000000000021009e-04
2.867252747252747369e+00,9.300000000000021140e-04
2.871282051282051384e+00,9.350000000000021272e-04
2.874505494505494418e+00,9.400000000000021403e-04
2.880146520146519951e+00,9.450000000000021534e-04
2.884175824175823966e+00,9.500000000000021665e-04
2.887399267399267444e+00,9.550000000000021796e-04
2.892234432234432440e+00,9.600000000000021927e-04
2.896263736263736455e+00,9.650000000000022058e-04
2.900293040293040470e+00,9.700000000000022190e-04
2.903516483516483504e+00,9.750000000000022321e-04
2.907545787545787519e+00,9.800000000000021368e-04
2.909963369963370017e+00,9.850000000000021499e-04
2.915604395604395549e+00,9.900000000000021630e-04
2.918827838827839027e+00,9.950000000000021761e-04
2.922857142857143042e+00,1.000000000000002189e-03
2.926080586080586077e+00,1.005000000000002202e-03
2.930109890109890092e+00,1.010000000000002215e-03
2.934139194139194107e+00,1.015000000000002229e-03
2.937362637362637141e+00,1.020000000000002242e-03
2.941391941391941600e+00,1.025000000000002255e-03
2.945421245421245615e+00,1.030000000000002268e-03
2.947838827838827669e+00,1.035000000000002281e-03
2.951868131868131684e+00,1.040000000000002294e-03
2.954285714285714182e+00,1.045000000000002307e-03
2.958315018315018197e+00,1.050000000000002320e-03
2.961538461538461675e+00,1.055000000000002333e-03
2.963956043956044173e+00,1.060000000000002347e-03
2.967985347985348188e+00,1.065000000000002360e-03
2.971208791208791222e+00,1.070000000000002373e-03
2.974432234432234257e+00,1.075000000000002386e-03
2.977655677655677735e+00,1.080000000000002399e-03
2.980879120879120769e+00,1.085000000000002412e-03
2.984102564102564248e+00,1.090000000000002425e-03
2.987326007326007282e+00,1.095000000000002438e-03
2.989743589743589780e+00,1.100000000000002452e-03
2.993772893772893795e+00,1.105000000000002465e-03
2.995384615384615312e+00,1.110000000000002478e-03
2.997802197802197810e+00,1.115000000000002491e-03
3.001831501831501825e+00,1.120000000000002504e-03
3.003443223443223342e+00,1.125000000000002517e-03
3.007472527472527357e+00,1.130000000000002530e-03
3.010695970695970836e+00,1.135000000000002543e-03
3.013113553113552889e+00,1.140000000000002556e-03
3.016336996336996368e+00,1.145000000000002570e-03
3.018754578754578866e+00,1.150000000000002583e-03
3.020366300366300383e+00,1.155000000000002596e-03
3.027619047619047432e+00,1.160000000000002609e-03
3.026813186813186896e+00,1.165000000000002622e-03
3.029230769230769393e+00,1.170000000000002635e-03
3.032454212454212428e+00,1.175000000000002648e-03
3.034871794871794926e+00,1.180000000000002661e-03
3.037289377289377423e+00,1.185000000000002674e-03
3.039706959706959921e+00,1.190000000000002688e-03
3.042124542124541975e+00,1.195000000000002701e-03
3.045347985347985453e+00,1.200000000000002714e-03
3.046153846153845990e+00,1.205000000000002727e-03
3.049377289377289468e+00,1.210000000000002740e-03
3.051794871794871966e+00,1.215000000000002753e-03
3.053406593406593483e+00,1.220000000000002766e-03
3.057435897435897498e+00,1.225000000000002779e-03
3.058241758241758035e+00,1.230000000000002792e-03
3.061465201465201513e+00,1.235000000000002806e-03
3.063882783882784011e+00,1.240000000000002819e-03
3.067106227106227045e+00,1.245000000000002832e-03
3.066300366300366509e+00,1.250000000000002845e-03
3.070329670329670524e+00,1.255000000000002858e-03
3.071941391941392041e+00,1.260000000000002871e-03
3.075164835164835075e+00,1.265000000000002884e-03
3.076776556776556593e+00,1.270000000000002897e-03
3.077582417582417573e+00,1.275000000000002911e-03
3.080805860805860608e+00,1.280000000000002924e-03
3.083223443223443105e+00,1.285000000000002937e-03
3.085641025641025603e+00,1.290000000000002950e-03
3.087252747252747120e+00,1.295000000000002963e-03
3.089670329670329618e+00,1.300000000000002976e-03
3.092087912087912116e+00,1.305000000000002989e-03
3.092893772893773097e+00,1.310000000000003002e-03
3.096117216117216131e+00,1.315000000000003015e-03
3.096923076923077112e+00,1.320000000000003029e-03
3.098534798534798629e+00,1.325000000000003042e-03
3.100952380952381127e+00,1.330000000000003055e-03
3.101758241758241663e+00,1.335000000000003068e-03
3.105787545787545678e+00,1.340000000000003081e-03
3.106593406593406659e+00,1.345000000000003094e-03
3.106593406593406659e+00,1.350000000000003107e-03
3.109816849816849693e+00,1.355000000000003120e-03
3.111428571428571210e+00,1.360000000000003133e-03
3.113846153846153708e+00,1.365000000000003147e-03
3.114652014652014689e+00,1.370000000000003160e-03
3.116263736263736206e+00,1.375000000000003173e-03
3.119487179487179684e+00,1.380000000000003186e-03
3.120293040293040221e+00,1.385000000000003199e-03
3.121904761904761738e+00,1.390000000000003212e-03
3.123516483516483699e+00,1.395000000000003225e-03
3.125128205128205217e+00,1.400000000000003238e-03
3.127545787545787714e+00,1.405000000000003251e-03
3.129157509157509232e+00,1.410000000000003265e-03
3.129963369963369768e+00,1.415000000000003278e-03
3.132380952380952266e+00,1.420000000000003291e-03
3.132380952380952266e+00,1.425000000000003304e-03
3.134798534798534764e+00,1.430000000000003317e-03
3.137216117216117262e+00,1.435000000000003330e-03
3.138827838827838779e+00,1.440000000000003343e-03
3.139633699633699759e+00,1.445000000000003356e-03
3.142051282051282257e+00,1.450000000000003370e-03
3.142051282051282257e+00,1.455000000000003383e-03
3.144468864468864311e+00,1.460000000000003396e-03
3.145274725274725292e+00,1.465000000000003409e-03
3.146886446886446809e+00,1.470000000000003422e-03
3.146886446886446809e+00,1.475000000000003435e-03
3.147692307692307789e+00,1.480000000000003448e-03
3.150109890109890287e+00,1.485000000000003461e-03
3.150915750915750824e+00,1.490000000000003474e-03
3.150915750915750824e+00,1.495000000000003488e-03
3.154945054945054839e+00,1.500000000000003501e-03
3.155750915750915819e+00,1.505000000000003514e-03
3.158168498168498317e+00,1.510000000000003527e-03
3.158168498168498317e+00,1.515000000000003540e-03
3.160586080586080371e+00,1.520000000000003553e-03
3.161391941391941351e+00,1.525000000000003566e-03
3.163003663003662869e+00,1.530000000000003579e-03
3.157362637362637336e+00,1.535000000000003592e-03
3.166227106227106347e+00,1.540000000000003606e-03
3.166227106227106347e+00,1.545000000000003619e-03
3.167838827838827864e+00,1.550000000000003632e-03
3.168644688644688845e+00,1.555000000000003645e-03
3.170256410256410362e+00,1.560000000000003658e-03
3.171062271062270899e+00,1.565000000000003671e-03
3.172673992673992860e+00,1.570000000000003684e-03
3.173479853479853396e+00,1.575000000000003697e-03
3.174285714285714377e+00,1.580000000000003711e-03
3.175897435897435894e+00,1.585000000000003724e-03
3.177509157509157411e+00,1.590000000000003737e-03
3.177509157509157411e+00,1.595000000000003750e-03
3.179120879120878929e+00,1.600000000000003763e-03
3.179120879120878929e+00,1.605000000000003776e-03
3.180732600732600890e+00,1.610000000000003789e-03
3.182344322344322407e+00,1.615000000000003802e-03
3.183150183150182944e+00,1.620000000000003815e-03
3.183956043956043924e+00,1.625000000000003829e-03
3.183956043956043924e+00,1.630000000000003842e-03
3.186373626373626422e+00,1.635000000000003855e-03
3.187179487179486959e+00,1.640000000000003868e-03
3.187179487179486959e+00,1.645000000000003881e-03
3.189597069597069456e+00,1.650000000000003894e-03
3.190402930402930437e+00,1.655000000000003907e-03
3.190402930402930437e+00,1.660000000000003920e-03
3.192014652014651954e+00,1.665000000000003933e-03
3.192014652014651954e+00,1.670000000000003947e-03
3.193626373626373471e+00,1.675000000000003960e-03
3.194432234432234452e+00,1.680000000000003973e-03
3.195238095238095433e+00,1.685000000000003986e-03
3.196849816849816950e+00,1.690000000000003999e-03
3.196849816849816950e+00,1.695000000000004012e-03
3.197655677655677486e+00,1.700000000000004025e-03
3.199267399267399448e+00,1.705000000000004038e-03
3.200073260073259984e+00,1.710000000000004051e-03
3.201684981684981501e+00,1.715000000000004065e-03
3.201684981684981501e+00,1.720000000000004078e-03
3.203296703296703463e+00,1.725000000000004091e-03
3.203296703296703463e+00,1.730000000000004104e-03
3.204102564102563999e+00,1.735000000000004117e-03
3.204908424908424980e+00,1.740000000000004130e-03
3.206520146520146497e+00,1.745000000000004143e-03
3.206520146520146497e+00,1.750000000000004156e-03
3.208131868131868014e+00,1.755000000000004170e-03
3.204908424908424980e+00,1.760000000000004183e-03
3.209743589743589531e+00,1.765000000000004196e-03
3.209743589743589531e+00,1.770000000000004209e-03
3.209743589743589531e+00,1.775000000000004222e-03
3.212161172161172029e+00,1.780000000000004235e-03
3.212161172161172029e+00,1.785000000000004248e-03
3.212967032967033010e+00,1.790000000000004261e-03
3.214578754578754527e+00,1.795000000000004274e-03
3.214578754578754527e+00,1.800000000000004288e-03
3.214578754578754527e+00,1.805000000000004301e-03
3.216190476190476044e+00,1.810000000000004314e-03
3.216190476190476044e+00,1.815000000000004327e-03
3.216996336996337025e+00,1.820000000000004340e-03
3.218608058608058542e+00,1.825000000000004353e-03
3.217802197802198005e+00,1.830000000000004366e-03
3.219413919413919523e+00,1.835000000000004379e-03
3.219413919413919523e+00,1.840000000000004392e-03
3.219413919413919523e+00,1.845000000000004406e-03
3.220219780219780059e+00,1.850000000000004419e-03
3.221831501831502020e+00,1.855000000000004432e-03
3.222637362637362557e+00,1.860000000000004445e-03
3.222637362637362557e+00,1.865000000000004458e-03
3.224249084249084074e+00,1.870000000000004471e-03
3.223443223443223538e+00,1.875000000000004484e-03
3.224249084249084074e+00,1.880000000000004497e-03
3.225860805860806035e+00,1.885000000000004510e-03
3.225860805860806035e+00,1.890000000000004524e-03
3.226666666666666572e+00,1.895000000000004537e-03
3.227472527472527553e+00,1.900000000000004550e-03
3.228278388278388089e+00,1.905000000000004563e-03
3.229084249084249070e+00,1.910000000000004576e-03
3.229084249084249070e+00,1.915000000000004589e-03
3.229890109890110050e+00,1.920000000000004602e-03
3.230695970695970587e+00,1.925000000000004615e-03
3.230695970695970587e+00,1.930000000000004629e-03
3.231501831501831568e+00,1.935000000000004642e-03
3.230695970695970587e+00,1.940000000000004655e-03
3.232307692307692104e+00,1.945000000000004668e-03
3.232307692307692104e+00,1.950000000000004681e-03
3.233113553113553085e+00,1.955000000000004477e-03
3.234725274725274602e+00,1.960000000000004274e-03
3.233919413919414065e+00,1.965000000000004070e-03
3.234725274725274602e+00,1.970000000000003866e-03
3.235531135531135583e+00,1.975000000000003662e-03
3.235531135531135583e+00,1.980000000000003459e-03
3.235531135531135583e+00,1.985000000000003255e-03
3.237948717948718080e+00,1.990000000000003051e-03
3.235531135531135583e+00,1.995000000000002847e-03
3.237948717948718080e+00,2.000000000000002644e-03
3.238754578754578617e+00,2.005000000000002440e-03
3.238754578754578617e+00,2.010000000000002236e-03
3.238754578754578617e+00,2.015000000000002033e-03
3.239560439560439598e+00,2.020000000000001829e-03
3.239560439560439598e+00,2.025000000000001625e-03
3.241172161172161115e+00,2.030000000000001421e-03
3.241172161172161115e+00,2.035000000000001218e-03
3.241172161172161115e+00,2.040000000000001014e-03
3.241978021978022095e+00,2.045000000000000810e-03
3.241978021978022095e+00,2.050000000000000606e-03
3.241978021978022095e+00,2.055000000000000403e-03
3.241978021978022095e+00,2.060000000000000199e-03
3.243589743589743613e+00,2.064999999999999995e-03
3.244395604395604593e+00,2.069999999999999792e-03
3.243589743589743613e+00,2.074999999999999588e-03
3.245201465201465130e+00,2.079999999999999384e-03
3.245201465201465130e+00,2.084999999999999180e-03
3.245201465201465130e+00,2.089999999999998977e-03
3.245201465201465130e+00,2.094999999999998773e-03
3.246813186813186647e+00,2.099999999999998569e-03
3.246007326007326110e+00,2.104999999999998365e-03
3.247619047619047628e+00,2.109999999999998162e-03
3.247619047619047628e+00,2.114999999999997958e-03
3.246813186813186647e+00,2.119999999999997754e-03
3.248424908424908608e+00,2.124999999999997551e-03
3.248424908424908608e+00,2.129999999999997347e-03
3.248424908424908608e+00,2.134999999999997143e-03
3.248424908424908608e+00,2.139999999999996939e-03
3.248424908424908608e+00,2.144999999999996736e-03
3.250036630036630125e+00,2.149999999999996532e-03
3.250842490842490662e+00,2.154999999999996328e-03
3.250842490842490662e+00,2.159999999999996124e-03
3.250036630036630125e+00,2.164999999999995921e-03
3.251648351648351642e+00,2.169999999999995717e-03
3.251648351648351642e+00,2.174999999999995513e-03
3.251648351648351642e+00,2.179999999999995310e-03
3.251648351648351642e+00,2.184999999999995106e-03
3.251648351648351642e+00,2.189999999999994902e-03
3.252454212454212623e+00,2.194999999999994698e-03
3.254065934065934140e+00,2.199999999999994495e-03
3.253260073260073160e+00,2.204999999999994291e-03
3.254065934065934140e+00,2.209999999999994087e-03
3.254871794871794677e+00,2.214999999999993884e-03
3.254871794871794677e+00,2.219999999999993680e-03
3.254871794871794677e+00,2.224999999999993476e-03
3.255677655677655657e+00,2.229999999999993272e-03
3.256483516483516638e+00,2.234999999999993069e-03
3.254871794871794677e+00,2.239999999999992865e-03
3.257289377289377175e+00,2.244999999999992661e-03
3.257289377289377175e+00,2.249999999999992457e-03
3.255677655677655657e+00,2.254999999999992254e-03
3.256483516483516638e+00,2.259999999999992050e-03
3.257289377289377175e+00,2.264999999999991846e-03
3.256483516483516638e+00,2.269999999999991643e-03
3.257289377289377175e+00,2.274999999999991439e-03
3.258095238095238155e+00,2.279999999999991235e-03
3.258095238095238155e+00,2.284999999999991031e-03
3.258095238095238155e+00,2.289999999999990828e-03
3.258095238095238155e+00,2.294999999999990624e-03
3.259706959706959672e+00,2.299999999999990420e-03
3.258901098901098692e+00,2.304999999999990216e-03
3.258095238095238155e+00,2.309999999999990013e-03
3.258901098901098692e+00,2.314999999999989809e-03
3.259706959706959672e+00,2.319999999999989605e-03
3.261318681318681190e+00,2.324999999999989402e-03
3.261318681318681190e+00,2.329999999999989198e-03
3.259706959706959672e+00,2.334999999999988994e-03
3.261318681318681190e+00,2.339999999999988790e-03
3.261318681318681190e+00,2.344999999999988587e-03
3.261318681318681190e+00,2.349999999999988383e-03
3.261318681318681190e+00,2.354999999999988179e-03
3.261318681318681190e+00,2.359999999999987975e-03
3.261318681318681190e+00,2.364999999999987772e-03
3.262930402930402707e+00,2.369999999999987568e-03
3.261318681318681190e+00,2.374999999999987364e-03
3.261318681318681190e+00,2.379999999999987161e-03
3.262930402930402707e+00,2.384999999999986957e-03
3.261318681318681190e+00,2.389999999999986753e-03
3.261318681318681190e+00,2.394999999999986549e-03
3.262930402930402707e+00,2.399999999999986346e-03
3.262930402930402707e+00,2.404999999999986142e-03
3.263736263736263687e+00,2.409999999999985938e-03
3.264542124542124668e+00,2.414999999999985734e-03
3.264542124542124668e+00,2.419999999999985531e-03
3.265347985347985205e+00,2.424999999999985327e-03
3.264542124542124668e+00,2.429999999999985123e-03
3.265347985347985205e+00,2.434999999999984920e-03
3.265347985347985205e+00,2.439999999999984716e-03
3.265347985347985205e+00,2.444999999999984512e-03
3.266153846153846185e+00,2.449999999999984308e-03
3.266959706959707166e+00,2.454999999999984105e-03
3.266153846153846185e+00,2.459999999999983901e-03
3.265347985347985205e+00,2.464999999999983697e-03
3.266153846153846185e+00,2.469999999999983493e-03
3.269377289377289220e+00,2.474999999999983290e-03
3.270989010989011181e+00,2.479999999999983086e-03
3.265347985347985205e+00,2.484999999999982882e-03
3.267765567765567702e+00,2.489999999999982679e-03
